site_id,site_name,site_address,site_city,site_county,site_state,site_zip,site_latitude,site_longitude,site_setting,is_indirect,is_direct,is_pse
19562,Gebhardt Elementary,411 Gebhardt Rd,Black River Falls,Jackson,WI,54615,44.281807,-90.842072,"Food assistance sites, food banks, and food pantries",0,1,0
45565,MPS Westside Academy,1945 N 31st Street,Milwaukee,Milwaukee,WI,53208,43.055765,-87.953202,"Schools (K-12, elementary, middle, and high)",0,1,0
18063,MPS Sherman Multicultural Arts School,5110 W Locust Street,Milwaukee,Milwaukee,WI,53210,43.072537,-87.977899,"Schools (K-12, elementary, middle, and high)",0,1,0
47931,Cross Lutheran Church,1821 N 16th Street,Milwaukee,Milwaukee,WI,53205,43.054312,-87.933008,Faith-based centers/places of worship,0,1,0
75595,UW Whitewater,809 W Starin RD.,Whitewater,Walworth,WI,53190,42.839635,-88.743288,Community organizations,0,1,0
18386,Acelero Learning in Burlington,209 Wainwright Avenue,Burlington,Racine,WI,53105,42.6694518,-88.2736933,"Early care and education facilities (includes child care centers and day care homes as well as Head Start, preschool, and pre-kindergarten programs)",0,1,0
19236,Neighborhood House Community Center,"29 S Mills St,",Madison,Dane,WI,53715,43.066781,-89.403668,Community and recreation centers,0,1,0
18579,Warner Park Community Center,"1625 Northport Dr, Madison",Madison,Dane,WI,53704,43.132235,-89.371061,Community and recreation centers,0,1,0
17522,Lowell Waukesha City Park,2201 Michigan Avenue,Waukesha,Waukesha,WI,53188,43.016432,-88.262728,Parks and open spaces,0,1,0
18631,HHRC ProHealth Community Garden,711 Madison Street,Waukesha,Waukesha,WI,53186,43.013582,-88.241262,Gardens,0,1,0
17528,Sentinel Waukesha City Park,Madera Street and Sentinel Drive,Waukesha,Waukesha,WI,53189,42.9802129,-88.2343579,Parks and open spaces,0,1,0
15031,Waukesha County Technical College (WCTC) - Childcare Program,800 Main Street,Pewaukee,Waukesha,WI,53072,43.071884,-88.255004,Schools (colleges and universities),0,1,0
75751,Center St. Library,2727 W Fond Du Lac Ave,Milwaukee,Milwaukee,WI,53210,43.067242,-87.947695,Libraries,0,1,0
14807,DAR Boys & Girlds Club of Marinette/Menomonie,901 8th St,Menomonie,Dunn,WI,49858,45.107057,-87.612105,"Youth Organizations (e.g. Boys or Girls Clubs, YMCA)",0,1,0
27117,Department of Health and Human Services,2500 Hall Ave.,Marinette,Marinette,WI,54143,45.0997971,-87.6408079,WIC clinics,0,1,0
18683,Madison Senior Center,330 W Mifflin Street,Madison,Dane,WI,53703,43.073014,-89.389685,Congregate meal sites & other senior nutrition centers,0,1,0
17912,West High School,966 Shawano Avenue,Green Bay,Brown,WI,54303,44.5212964,-88.0330037,"Schools (K-12, elementary, middle, and high)",0,1,0
15141,"Barron County Developmental Services, Inc.",175 North Lake Street,Barron,Barron,WI,54812,45.40304041,-91.86354703,Community organizations,0,1,0
14792,Manitowoc-Two Rivers YMCA,205 Maritime Dr,Manitowoc,Manitowoc,WI,54220,44.094149,-87.652823,"Youth Organizations (e.g. Boys or Girls Clubs, YMCA)",0,1,0
75963,Wisconsin Rapids Farmers Market,"220 1st Avenue South, Wisconsin Rapids, WI 54494",Wisconsin Rapids,Wood,WI,54494,44.391778,-89.8287,Farmers markets,0,1,0
37673,FUMC Food Pantry,1531 Hughitt Ave.,Superior,Douglas,WI,54880,46.7196821,-92.0994517,"Food assistance sites, food banks, and food pantries",0,1,0
76108,De Soto Middle School,"615 Main St, De Soto",De Soto,Vernon,WI,54624,43.428554,-91.195308,"Schools (K-12, elementary, middle, and high)",0,1,0
17855,Pick 'n Save,2811 18th St,Kenosha,Kenosha,WI,53140,42.6232172,-87.8446242,Large food stores and retailers (4+ registers),0,1,0
19429,Brown County UW Extension,2019 Technology Way,Green Bay,Brown,WI,54302,44.5178252,-88.0185909,Extension offices,0,1,1
62173,Somali COMSA,1600 W Shawano Ave Suite 108,Green Bay,Brown,WI,54303,44.530443,-88.060851,Community organizations,0,1,0
76372,Casa Guadalupe Education Center Inc.,419 Roosevelt Dr.,West Bend,Washington,WI,53090,43.441294,-88.184331,"Other places people go to ""learn""",0,1,0
58542,Marian Housing,4105 Spring St.,Racine,Racine,WI,53405,42.734573,-87.827431,Individual homes or public housing sites,0,1,0
19530,LCO Reserve Elders,13865 W Agency Road,Stone Lake,Sawyer,WI,54843,45.881384,-91.387278,,0,1,0
76478,Racine Public Library,75 7th Street,Racine,Racine,WI,53403,42.725656,-87.780872,Libraries,0,1,0
76521,Hammond Park,1920 Hammond Park,Superior,Douglas,WI,54880,46.715485,-92.097805,USDA Summer Meal sites,0,1,0
14582,Fond du Lac County Social Services,"87 Vincent St., PO Box 1196",Fond du Lac,Fond du Lac,WI,54935,43.775954,-88.430278,Residential treatment centers,0,1,0
57938,UMOS,265 N High Street,Randolph,Dodge,WI,53965,43.5418,-89.00715,,0,1,0
76551,Camp Crystal Beaver Dam Park and Rec,N7190 N Crystal Lake Rd,Beaver Dam,Dodge,WI,53916,43.466482,-88.862852,,0,1,0
76584,Frame Church,1300 Main Street,Stevens Point,Portage,WI,54482,44.523673,-89.580077,Faith-based centers/places of worship,0,1,0
76603,South Madison Partnership,2312 South Park St,Madison,Dane,WI,53713,43.041047,-89.395181,Family resource centers,0,1,0
14555,Forest County Public Health,200 Madison St.,Crandon,Forest,WI,54520,45.569233,-88.899328,Health care clinics and hospitals,0,1,0
15027,Stonegate Apartments,N68 W24955 Stonegate Crt Suite 101,Sussex,Waukesha,WI,53089,43.14188,-88.242916,"Other neighborhood settings where people ""live"" or live nearby",0,1,0
76753,Croft Place Apartments,233 Croft Street,New Richmond,St. Croix,WI,54017,45.10329,-92.535518,Individual homes or public housing sites,0,1,0
76839,Gordon Town Hall,9709 County Rd Y,Gordon,Douglas,WI,54838,46.165579,-91.93471,Congregate meal sites & other senior nutrition centers,0,1,0
15475,Taylor County Commission On Aging,845 East Broadway,Medford,Taylor,WI,54451,45.141816,-90.331806,Congregate meal sites & other senior nutrition centers,0,1,0
76965,Boys and Girls Club - Middle School,204 Cameron Road,Rice Lake,Barron,WI,54868,45.499771,-91.753896,Before and after-school programs,0,1,0
76966,Boys and Girls club - Lincoln House,426 N. Wilson Ave,Rice Lake,Barron,WI,54868,45.505698,-91.736662,Before and after-school programs,0,1,0
76967,Boys and Girls club - Lincoln House-2nd grade,426 N. Wilson Ave,Rice Lake,Barron,WI,54868,45.505698,-91.736662,Before and after-school programs,0,1,0
76968,Boys and Girls club - Lincoln House/ 3rd grade,426 N. Wilson Ave,Rice Lake,Barron,WI,54868,45.505698,-91.736662,Before and after-school programs,0,1,0
76969,Boys and Girls club - Lincoln House/4th grade,426 N. Wilson Ave,Rice Lake,Barron,WI,54868,45.505698,-91.736662,Before and after-school programs,0,1,0
27248,Washington County Juvenile Detention Center,500 N. Schmidt Rd.,West Bend,Washington,WI,53095,43.428153,-88.171987,,0,1,0
77067,St Croix Chippewa Indians of Wisconsin,24663 Angeline Ave,Webster,Burnett,WI,54893,45.809414,-92.205473,Indian reservations,0,1,0
27651,Grantsburg Village Office,316 South Brad Street,Grantsburg,Burnett,WI,54840,45.776959,-92.679761,"Food assistance sites, food banks, and food pantries",0,1,0
77076,Big Flats Town Hall,1104 County Road C,Arkdale,Adams,WI,54613,44.02719,-89.8879,,0,1,0
60153,mount pleasant cop,2237 Mead St.,Racine,Racine,WI,53403,42.70229,-87.792347,Community organizations,0,1,0
60554,Eco Justice Center,7133 Michna Rd.,Racine,Racine,WI,53402,42.816319,-87.82373,Farmers markets,0,1,0
14453,River Heights Elementary,615 24th Avenue West,Menomonie,Dunn,WI,54751,44.861298,-91.936102,"Schools (K-12, elementary, middle, and high)",0,1,0
77184,NE YMCA Sun Prairie,1470 Don Simon Dr,Sun Prairie,Dane,WI,53590,43.160967,-89.263041,"Early care and education facilities (includes child care centers and day care homes as well as Head Start, preschool, and pre-kindergarten programs)",0,1,0
28440,Almena Senior Center,232 Soo Ave. W.,Almena,Barron,WI,54805,45.4176715,-92.0420884,Congregate meal sites & other senior nutrition centers,0,1,0
19452,Kinship,15 E. Wisconsin Avenue,Tomahawk,Lincoln,WI,54487,45.471242,-89.728929,"Youth Organizations (e.g. Boys or Girls Clubs, YMCA)",0,1,0
15066,Lincoln Elementary School,201 E. Washington St.,New London,Waupaca,WI,54961,44.386948,-88.737705,"Schools (K-12, elementary, middle, and high)",0,1,0
76652,Dover Healing House,"23303 Church Road Kansasville Dover, Wisconsin 53159",Racine,Racine,WI,53403,42.712724,-88.114605,Emergency shelters and temporary housing sites,0,1,0
18296,Lutheran Social Services of Wisconsin and Upper Michigan,1385 Elkhorn Dr.,Lake Geneva,Walworth,WI,53147,42.606391,-88.444943,Individual homes or public housing sites,0,1,0
19420,Albrecht Free Clinic of Washington County,908 W. Washington St.,West Bend,Washington,WI,53095,43.427198,-88.187826,Health care clinics and hospitals,0,1,0
47908,Farmers Market On Broadway,163 N. Broadway,Green Bay,Brown,WI,54302,44.515576,-88.022007,Farmers markets,0,1,0
19292,ACAP-Adaptive Community Approach Program,121 W Wisconsin Avenue,Waukesha,Waukesha,WI,53186,43.009357,-88.227738,Community organizations,0,1,0
14719,Saxony Manor (Replaces WIC Seniors Kenosha),"1876 22nd Ave, Kenosha, WI 53140",Kenosha,Kenosha,WI,53143,42.62198941,-87.83598333,Group living arrangements,0,1,0
19636,New Beginnings,4 Cornell Ave,Rice Lake,Barron,WI,54868,45.501831,-91.741478,Residential treatment centers,0,1,0
14846,Menominee Tribal School,BIA Rte 431,Neopit,Menominee,WI,54150,44.9797675,-88.8317899,"Schools (K-12, elementary, middle, and high)",0,1,0
77212,menominee reservation,hwy 47/55 keshena wi,Keshena,Menominee,WI,54135,44.885069,-88.639121,Indian reservations,0,1,0
27012,Haven,1106 E. 8th St.,Merrill,Lincoln,WI,54452,45.1869036,-89.6848206,Emergency shelters and temporary housing sites,0,1,0
78970,Extension Eau Claire County,227 1st Street West,Altoona,Eau Claire,WI,54720,44.806719,-91.435012,Extension offices,0,1,0
14776,Tomahawk Food Pantry,1104 School Road,Tomahawk,Lincoln,WI,54487,45.472251,-89.712817,"Food assistance sites, food banks, and food pantries",0,1,0
47149,Jenny Towers,711 E 1st Street,Merrill,Lincoln,WI,54452,45.180201,-89.68906,Individual homes or public housing sites,0,1,0
78999,Stone Bridge,307 W Main Street,Merrill,Lincoln,WI,54452,45.17875,-89.705211,Individual homes or public housing sites,0,1,0
79029,Washingon Heights Apts.,525 N Main St.,Hartford,Washington,WI,53027,43.323533,-88.379197,Congregate meal sites & other senior nutrition centers,0,1,0
79090,Rock County Job Center,1900 Center Ave.,Janesville,Rock,WI,53545,42.650916,-89.033057,Community organizations,0,1,0
79244,Columbus Fire Station,105 N. Dickason Blvd.,Columbus,Columbia,WI,53925,43.339309,-89.0157,"Other neighborhood settings where people ""live"" or live nearby",0,1,0
79305,Rome Alpine Village,Hwy 13,Rome,Jefferson,WI,53137,43.008958,-88.6726,Farmers markets,0,1,0
15403,WIC - E Washington,2300 South Park Street Ste 2010,Madison,Dane,WI,53713,43.041054,-89.395186,Family resource centers,0,1,0
19251,WIC,2707 E Washington Ave,Madison,Dane,WI,53704,43.102148,-89.345141,,0,1,0
79417,Native Wellness Garden,3782 S 6th St.,Milwaukee,Milwaukee,WI,53221,42.975895,-87.919155,Gardens,0,1,0
18493,Fondy Farmers Market,2200 W Fond Du Lac Ave,Milwaukee,Milwaukee,WI,53206,43.061844,-87.939487,Farmers markets,0,1,0
60555,Hawthorn Hallow,880 Green Bay Rd.,Kenosha,Kenosha,WI,53144,42.649111,-87.87678,,0,1,0
27646,Atonement Food Pantry,"2915 Wright Ave,",Racine,Racine,WI,53403,42.7148524,-87.8141815,"Food assistance sites, food banks, and food pantries",0,1,0
14634,Pheasant Run Housing Unit - Allegiant Property,906 Vincent Street,Dodgeville,Iowa,WI,53533,42.96564723,-90.12378682,Individual homes or public housing sites,0,1,0
17848,Milwaukee County Day Reporting Center,"3732 W. Wisconsin Avenue, Suite 106",Milwaukee,Milwaukee,WI,53208,43.039076,-87.960454,"Other places people go to ""learn""",0,1,0
26334,Homes for Independent Living- Jordan/Canaan House,2165 Laura Lane,Waukesha,Waukesha,WI,53186,43.033296,-88.186439,Group living arrangements,0,1,0
79715,Village Square Apartments/Lutheran Social Services,204 Madison St.,Walworth,Walworth,WI,53184,42.532302,-88.6005,Individual homes or public housing sites,0,1,0
55955,West Allis Farmers Market,6501 W. National Ave.,West Allis,Milwaukee,WI,53219,43.014498,-87.993713,,0,1,0
47801,Thelma Orr COP House,1146 Villa Street,Racine,Racine,WI,53403,42.719295,-87.787224,"Other neighborhood settings where people ""live"" or live nearby",0,1,0
47066,Hidden Valley Community Church,Bennett Road,Dodgeville,Iowa,WI,53533,42.969595,-90.113079,Congregate meal sites & other senior nutrition centers,0,1,0
79752,Shullsburg Senior Meal Site  - SUN,190 N Judgement Street,Shullsburg,Lafayette,WI,53586,42.572144,-90.230637,Congregate meal sites & other senior nutrition centers,0,1,0
79189,Ascension Lutheran Church,1415 Dopp Street,Waukesha,Waukesha,WI,53186,43.008974,-88.252809,Faith-based centers/places of worship,0,1,0
28103,Pine Grove Apartment,398 N Grant Street,Adams,Adams,WI,53910,43.962851,-89.816126,"Other neighborhood settings where people ""live"" or live nearby",0,1,0
80037,Head Start Necedah,1000 Farnum Dr.,Necedah,Juneau,WI,54646,44.035636,-90.080494,"Early care and education facilities (includes child care centers and day care homes as well as Head Start, preschool, and pre-kindergarten programs)",0,1,0
80040,Head Start Center Mauston,201 Oak St.,Mauston,Juneau,WI,53948,43.79543,-90.077028,"Early care and education facilities (includes child care centers and day care homes as well as Head Start, preschool, and pre-kindergarten programs)",0,1,0
14965,Project 1649 Robin's House,Broad Street,Beloit,Rock,WI,53511,42.498805,-89.0369349,Emergency shelters and temporary housing sites,0,1,0
80068,Adams Senior Village Apartments,549 W. North Street,Adams,Adams,WI,53910,43.96657,-89.82327,Individual homes or public housing sites,0,1,0
80121,WalMart Wisconsin Rapids,4331 8th St S,Wisconsin Rapids,Wood,WI,54494,44.354552,-89.814106,Large food stores and retailers (4+ registers),0,1,0
14573,LCO Community Health Center,13380 W Trepania Rd,Hayward,Sawyer,WI,54843,45.942463,-91.360686,Health care clinics and hospitals,0,1,0
80299,Spooner Agricultural Research Station,"W6646 WI-70, Spooner, WI 54801",Spooner,Washburn,WI,54801,45.813928,-91.785178,,0,1,0
47007,"Avail, Inc",P.O. Box 355,Antigo,Langlade,WI,54409,45.160809,-89.093942,Emergency shelters and temporary housing sites,0,1,0
61647,ASEND,Neenah,Neenah,Winnebago,WI,54957,44.198944,-88.678863,Group living arrangements,0,1,0
60175,Antigo Area Community Food Pantry,2120 Progress BLVD,Antigo,Langlade,WI,54409,45.160957,-89.151387,"Food assistance sites, food banks, and food pantries",0,1,1
47010,Antigo Housing Authority,535 3rd Avenue,Antigo,Langlade,WI,54409,45.142976,-89.150109,Individual homes or public housing sites,0,1,0
14741,Boys and Girls Club of Langlade County,411 Superior Street,Antigo,Langlade,WI,54409,45.138087,-89.152191,Before and after-school programs,0,1,0
79521,Olen Park,10 Memorial Circle,Clintonville,Waupaca,WI,54929,44.620522,-88.758122,,0,1,0
55960,Viroqua High School (Bigley Pool),100 Blackhawk Dr.,Viroqua,Vernon,WI,54665,43.558211,-90.899716,Community organizations,0,1,0
18700,The CLUB at the Y,812 Broughton Ave,Sheboygan,Sheboygan,WI,53081,43.7531624,-87.7047159,Before and after-school programs,0,1,0
80164,Racine Youth Offender Correctional Facility,"1501 Albert St Racine, WI 53404",Racine,Racine,WI,53404,42.736634,-87.799361,"Other neighborhood settings where people ""live"" or live nearby",0,1,0
18267,Westby Crestview Apartments,503 South Main St.,Westby,Vernon,WI,54667,43.6493897,-90.8593655,Group living arrangements,0,1,0
60714,Sheboygan Farmers Market,922 N 8th St,Sheboygan,Sheboygan,WI,53081,43.754856,-87.713195,Farmers markets,0,1,0
59044,Wallmart,250 Crossroads Drive,Plover,Portage,WI,54467,44.492576,-89.509773,,0,1,0
46932,Central Wisconsin Childrens Museum,1100 Main St,Stevens Point,Portage,WI,54481,44.523596,-89.583326,Family resource centers,0,1,0
17792,Menominee Food Distribution,PO Box 910,Keshena,Menominee,WI,54135,44.8838712,-88.6337152,Food distribution program on Indian reservations (FDPIR) distribution sites,0,1,0
14840,Maehnowesekiyah,N2150 Kesaehkahtek Rd.,Gresham,Shawano,WI,54128,44.85303,-88.78816,Community organizations,0,1,0
14721,La Crosse Salvation Army,223 North 8th Street,La Crosse,La Crosse,WI,54601,43.806197,-91.140529,Emergency shelters and temporary housing sites,0,1,0
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
,,,,,,,,,,0,0,1
