geoID,geoArea,belowPovTotal,unemploymentOver16Perc,householdMedianIncome,over25HSDiplomaPerc,popUnder18Total,popUnder18Perc,popOver65Total,popOver65Perc,popWithDisTotal,popWithDisPerc,langEngLessThanWellPerc,mobileHomeTotal,kitchenAccessPerc,noVehicleTotal,noVehiclePerc,popCorrectionalTotal,popJuvDetTotal,popNursingHomeTotal,popCollegeHousingTotal
1400000US55069960500,"Census Tract 9605, Lincoln County, Wisconsin",93,4,70625,31.2,350,20,325,325,215,12.3,0.3,0,100,4,4,0,0,0,0
1400000US55069960600,"Census Tract 9606, Lincoln County, Wisconsin",401,4.7,59077,42.6,941,21.5,684,684,547,12.5,1.3,43,100,28,28,0,0,0,0
1400000US55069960700,"Census Tract 9607, Lincoln County, Wisconsin",174,1.8,66506,41.3,818,21.5,727,727,504,14,0.3,0,100,30,30,0,0,0,0
1400000US55069960800,"Census Tract 9608, Lincoln County, Wisconsin",248,4.1,52939,38.4,675,19.8,591,591,431,12.6,0,0,100,105,105,0,4,0,0
1400000US55069960900,"Census Tract 9609, Lincoln County, Wisconsin",437,2.6,49825,40.7,527,19.4,391,391,406,15.7,0,0,100,124,124,0,0,0,0
1400000US55069961000,"Census Tract 9610, Lincoln County, Wisconsin",416,3.5,43841,38.1,681,19.4,904,904,446,13.4,0.5,0,98.6,190,190,0,6,93,0
1400000US55071000100,"Census Tract 1, Manitowoc County, Wisconsin",435,1.7,42633,36.2,993,18.6,1098,1098,607,11.5,1.1,0,100,284,284,0,0,0,0
1400000US55071000200,"Census Tract 2, Manitowoc County, Wisconsin",427,2.2,49250,40.2,464,20.3,505,505,436,19.1,2.3,242,100,69,69,0,0,0,0
1400000US55071000300,"Census Tract 3, Manitowoc County, Wisconsin",349,2.4,76522,30.4,1091,19,1378,1378,767,13.6,0.2,605,64.3,200,200,0,0,0,0
1400000US55071000400,"Census Tract 4, Manitowoc County, Wisconsin",481,7.4,53750,31.9,940,24.5,550,550,478,12.4,1.8,78,97.8,64,64,0,0,0,0
1400000US55071000500,"Census Tract 5, Manitowoc County, Wisconsin",559,4.2,39131,44.6,748,26.3,319,319,430,15.1,3.3,90,100,133,133,0,2,2,0
1400000US55071000600,"Census Tract 6, Manitowoc County, Wisconsin",795,4.9,41150,39.7,1074,19.9,1441,1441,1031,19.3,4.1,8,92.1,307,307,0,14,35,0
1400000US55071000700,"Census Tract 7, Manitowoc County, Wisconsin",1180,0.6,40504,43.5,1247,22.7,1316,1316,761,14,7.6,0,92.6,303,303,0,0,107,0
1400000US55071000800,"Census Tract 8, Manitowoc County, Wisconsin",717,3.3,43482,43.3,752,20.1,552,552,425,11.4,4.6,16,100,71,71,0,6,0,0
1400000US55071005100,"Census Tract 51, Manitowoc County, Wisconsin",303,3.1,43125,39.3,395,16.1,609,609,325,13.7,0.4,0,97.3,88,88,0,0,0,0
1400000US55071005200,"Census Tract 52, Manitowoc County, Wisconsin",342,2.7,52321,35.4,828,18.8,1005,1005,561,12.7,2.2,0,95.3,84,84,0,0,0,0
1400000US55071005300,"Census Tract 53, Manitowoc County, Wisconsin",269,3.9,39913,34,515,24.4,342,342,267,12.7,1,14,100,91,91,0,0,126,0
1400000US55071005400,"Census Tract 54, Manitowoc County, Wisconsin",402,8.7,39048,41,483,17.5,501,501,352,12.7,3.7,0,100,56,56,98,0,0,0
1400000US55071010100,"Census Tract 101, Manitowoc County, Wisconsin",285,2.5,59565,42.4,856,19.5,850,850,457,10.4,1.5,0,100,33,33,0,0,0,0
1400000US55071010200,"Census Tract 102, Manitowoc County, Wisconsin",241,1.8,68800,42.7,1071,19.1,961,961,499,8.9,0.2,51,98.4,47,47,0,0,0,0
1400000US55071010300,"Census Tract 103, Manitowoc County, Wisconsin",340,1.4,59063,46.1,995,23.1,751,751,402,9.3,1.7,135,99.2,53,53,0,0,0,0
1400000US55071010400,"Census Tract 104, Manitowoc County, Wisconsin",347,1.6,68113,39.7,1346,22.1,912,912,487,8,1.4,226,99.1,61,61,225,0,0,0
1400000US55071010500,"Census Tract 105, Manitowoc County, Wisconsin",308,5.6,72609,30.3,645,18.7,688,688,297,8.6,1.2,244,100,30,30,0,0,0,0
1400000US55071010600,"Census Tract 106, Manitowoc County, Wisconsin",211,2.3,66492,33.2,1126,21.8,912,912,528,10.2,2.9,584,98.2,45,45,0,0,0,0
1400000US55071010700,"Census Tract 107, Manitowoc County, Wisconsin",312,1.6,63227,40.4,1038,26,619,619,399,10,0,0,100,71,71,0,0,0,0
1400000US55071990000,"Census Tract 9900, Manitowoc County, Wisconsin",0,-,-,-,0,-,0,0,0,-,-,77,-,0,0,0,0,0,0
1400000US55073000100,"Census Tract 1, Marathon County, Wisconsin",700,13.6,27072,26.8,371,14,293,293,587,24.7,6.4,0,99.3,282,282,0,0,0,0
1400000US55073000200,"Census Tract 2, Marathon County, Wisconsin",492,6.6,51806,29.3,798,27,310,310,290,9.8,4.2,0,100,11,11,106,0,0,0
1400000US55073000300,"Census Tract 3, Marathon County, Wisconsin",372,1.6,69201,21.9,1034,20.7,1176,1176,705,14.4,3.2,24,100,108,108,0,0,0,0
1400000US55073000400,"Census Tract 4, Marathon County, Wisconsin",990,4.4,38603,28.8,1237,20.2,1329,1329,1039,17.1,10.6,0,89.8,345,345,0,0,60,0
1400000US55073000500,"Census Tract 5, Marathon County, Wisconsin",449,8.7,36944,28.6,707,23.4,429,429,449,14.9,6.1,0,100,56,56,0,0,0,0
1400000US55073000601,"Census Tract 6.01, Marathon County, Wisconsin",260,3.4,42675,45.1,467,21.4,363,363,354,16.2,7,0,100,50,50,0,0,0,0
1400000US55073000602,"Census Tract 6.02, Marathon County, Wisconsin",501,7.1,35017,38.4,971,25.3,372,372,566,14.7,9.9,0,100,114,114,0,0,38,0
1400000US55073000700,"Census Tract 7, Marathon County, Wisconsin",1641,5.9,37895,33.6,1302,22.9,1113,1113,1016,17.8,2.5,0,97.2,420,420,0,0,0,1948
1400000US55073000800,"Census Tract 8, Marathon County, Wisconsin",209,3.5,56098,29.1,602,17.9,815,815,398,12.7,1.1,0,100,80,80,0,0,0,0
1400000US55073000900,"Census Tract 9, Marathon County, Wisconsin",479,5.8,51630,48.2,535,23.1,413,413,349,15,3.2,39,97,57,57,0,0,0,0
1400000US55073001000,"Census Tract 10, Marathon County, Wisconsin",258,4.3,63750,35.3,799,21.7,645,645,446,12.2,0,10,100,52,52,0,0,58,0
1400000US55073001102,"Census Tract 11.02, Marathon County, Wisconsin",209,3.9,85917,31.1,2029,25.1,1209,1209,725,9,0.8,0,100,30,30,0,0,0,0
1400000US55073001103,"Census Tract 11.03, Marathon County, Wisconsin",749,1.3,56146,29.9,1104,21.8,810,810,420,8.3,5.6,0,100,18,18,0,0,0,0
1400000US55073001104,"Census Tract 11.04, Marathon County, Wisconsin",620,2.6,51165,31.4,1377,21.9,915,915,894,14.5,2.3,0,100,248,248,0,0,0,0
1400000US55073001201,"Census Tract 12.01, Marathon County, Wisconsin",365,2.4,80638,29.8,1918,22.3,1104,1104,645,7.5,0.2,0,100,30,30,0,0,0,0
1400000US55073001202,"Census Tract 12.02, Marathon County, Wisconsin",330,3.5,70492,36.6,1228,22,941,941,553,9.9,2.1,0,100,153,153,0,0,0,0
1400000US55073001300,"Census Tract 13, Marathon County, Wisconsin",194,1.7,76919,32.3,1662,24.2,1315,1315,570,8.3,2.9,9,95.7,15,15,0,0,0,0
1400000US55073001400,"Census Tract 14, Marathon County, Wisconsin",339,1.1,66224,22.5,1538,21.9,1264,1264,795,11.4,1.3,0,97,159,159,0,0,0,0
1400000US55073001500,"Census Tract 15, Marathon County, Wisconsin",170,2.8,70000,35.4,900,21.4,723,723,409,9.7,0.2,0,100,7,7,0,0,0,0
1400000US55073001600,"Census Tract 16, Marathon County, Wisconsin",355,1.7,69188,38.4,1325,22.3,919,919,536,9,0.7,9,96.4,49,49,0,0,80,0
1400000US55073001700,"Census Tract 17, Marathon County, Wisconsin",232,4.1,54538,49.7,803,21.9,703,703,414,11.3,7.1,0,100,26,26,0,0,0,0
1400000US55073001800,"Census Tract 18, Marathon County, Wisconsin",247,3.4,74552,39.1,1287,23.8,931,931,525,9.7,1.3,6,100,25,25,0,0,0,0
1400000US55073001900,"Census Tract 19, Marathon County, Wisconsin",404,1.6,68191,41.7,1523,25.3,960,960,572,9.5,1,0,88.5,112,112,0,0,0,205
1400000US55073002000,"Census Tract 20, Marathon County, Wisconsin",325,2.8,65556,42.2,1061,26.3,629,629,444,11,2.1,18,96,44,44,0,0,92,0
1400000US55073002100,"Census Tract 21, Marathon County, Wisconsin",441,3.5,64261,36.2,1773,25,1171,1171,614,8.8,2.3,0,96.3,60,60,0,0,0,0
1400000US55073002200,"Census Tract 22, Marathon County, Wisconsin",471,1.7,48958,48.8,948,27.5,589,589,339,10.1,9,0,95.8,55,55,0,0,0,0
1400000US55073002300,"Census Tract 23, Marathon County, Wisconsin",666,2.5,63333,43.8,1971,27.7,1067,1067,611,8.6,3.1,0,99.4,117,117,0,0,0,0
1400000US55075960100,"Census Tract 9601, Marinette County, Wisconsin",354,3.4,48239,43.2,552,19.3,606,606,426,14.9,0.6,0,100,64,64,0,0,0,0
1400000US55075960200,"Census Tract 9602, Marinette County, Wisconsin",566,6.8,38382,47.6,589,15.1,1117,1117,828,21.2,0.4,0,97.2,69,69,0,0,0,0
1400000US55075960600,"Census Tract 9606, Marinette County, Wisconsin",396,7.5,40816,43.5,451,18,701,701,450,17.9,0.1,80,100,59,59,0,0,0,0
1400000US55075960700,"Census Tract 9607, Marinette County, Wisconsin",281,6.1,42500,45,429,15.1,1055,1055,552,19.4,0.4,43,100,64,64,0,0,0,0
1400000US55075960800,"Census Tract 9608, Marinette County, Wisconsin",362,4.5,44818,42.8,561,21.7,574,574,351,14,0.1,150,93.7,56,56,0,0,0,0
1400000US55075960900,"Census Tract 9609, Marinette County, Wisconsin",215,5.1,56065,43.7,332,13.7,570,570,402,16.6,0.4,11,98.3,33,33,0,0,0,0
1400000US55075961000,"Census Tract 9610, Marinette County, Wisconsin",331,5.4,52018,42.6,795,19.9,831,831,530,13.3,1.6,145,100,65,65,0,4,0,44
1400000US55075961100,"Census Tract 9611, Marinette County, Wisconsin",771,4.5,55198,41.5,1287,23.4,1004,1004,737,13.7,1.6,293,100,90,90,0,0,0,0
1400000US55075961200,"Census Tract 9612, Marinette County, Wisconsin",49,4,70703,36.2,440,16.8,558,558,270,10.4,3.4,173,100,41,41,0,0,0,0
1400000US55075961300,"Census Tract 9613, Marinette County, Wisconsin",375,3.5,50952,44.9,766,26,435,435,518,17.6,0,90,100,113,113,0,0,0,1089
1400000US55075961400,"Census Tract 9614, Marinette County, Wisconsin",773,1.9,36481,39.7,875,19.3,934,934,1191,27.1,1.2,437,95.5,205,205,0,0,0,0
1400000US55075961500,"Census Tract 9615, Marinette County, Wisconsin",763,6.5,38185,44.8,757,19.8,771,771,585,15.8,0.8,0,95.3,158,158,0,0,64,0
1400000US55075990000,"Census Tract 9900, Marinette County, Wisconsin",0,-,-,-,0,-,0,0,0,-,-,70,-,0,0,0,0,0,0
1400000US55077960100,"Census Tract 9601, Marquette County, Wisconsin",430,6.5,46964,42.8,470,17.2,831,831,445,16.3,1.3,0,100,38,38,74,0,60,0
1400000US55077960200,"Census Tract 9602, Marquette County, Wisconsin",271,7.7,44000,43.3,412,17.3,604,604,513,21.5,0.7,0,97.9,33,33,0,0,0,0
1400000US55077960300,"Census Tract 9603, Marquette County, Wisconsin",385,5.1,49219,38.2,722,18.9,871,871,562,15.4,1.1,267,91.7,104,104,0,0,0,0
1400000US55077960400,"Census Tract 9604, Marquette County, Wisconsin",268,4.1,53224,42.8,526,19.8,604,604,392,14.8,2.3,266,100,41,41,0,0,0,0
1400000US55077960500,"Census Tract 9605, Marquette County, Wisconsin",348,3.7,52039,43,889,24.6,685,685,528,14.6,0.9,59,100,57,57,0,0,0,0
1400000US55078940101,"Census Tract 9401.01, Menominee County, Wisconsin",544,7.7,39750,51.6,659,42.2,129,129,147,9.7,1.5,60,100,55,55,0,0,57,0
1400000US55078940102,"Census Tract 9401.02, Menominee County, Wisconsin",930,4.8,47593,40.3,840,27.8,446,446,572,19,0.7,15,100,108,108,0,0,0,0
1400000US55079000101,"Census Tract 1.01, Milwaukee County, Wisconsin",1427,10.2,32645,18.9,1048,23.4,694,694,804,18.4,2.1,87,97.9,626,626,0,0,0,0
1400000US55079000102,"Census Tract 1.02, Milwaukee County, Wisconsin",742,0.8,40455,29.9,753,21.7,723,723,577,17.1,5.5,238,99.6,307,307,0,0,0,0
1400000US55079000201,"Census Tract 2.01, Milwaukee County, Wisconsin",2199,10.2,28980,34.8,2114,38,326,326,791,14.2,15.9,38,100,513,513,0,0,76,0
1400000US55079000202,"Census Tract 2.02, Milwaukee County, Wisconsin",875,9.7,60604,29.4,1670,25.9,757,757,1207,18.8,3.1,51,99.1,107,107,0,0,0,0
1400000US55079000301,"Census Tract 3.01, Milwaukee County, Wisconsin",47,1.9,70769,29.9,253,17,283,283,157,10.6,0.8,121,100,19,19,0,0,0,48
1400000US55079000302,"Census Tract 3.02, Milwaukee County, Wisconsin",697,12.9,42016,30.8,1176,37,153,153,203,6.4,1.5,17,100,121,121,0,0,0,0
1400000US55079000303,"Census Tract 3.03, Milwaukee County, Wisconsin",282,4.6,55227,36.4,542,28.7,179,179,268,14.2,3.6,0,100,59,59,0,2,105,0
1400000US55079000304,"Census Tract 3.04, Milwaukee County, Wisconsin",402,10.6,69514,24.6,875,25,635,635,382,11,4.6,0,100,109,109,0,0,0,0
1400000US55079000400,"Census Tract 4, Milwaukee County, Wisconsin",899,4.5,29059,27.6,877,32.8,152,152,399,14.9,0.5,0,97.9,180,180,0,0,157,0
1400000US55079000501,"Census Tract 5.01, Milwaukee County, Wisconsin",651,9,53836,32.3,1181,30.6,297,297,412,10.7,1.7,0,100,137,137,0,0,42,0
1400000US55079000502,"Census Tract 5.02, Milwaukee County, Wisconsin",1507,10,39222,33.6,1801,35.3,484,484,607,12.4,6.4,0,100,246,246,0,0,0,0
1400000US55079000600,"Census Tract 6, Milwaukee County, Wisconsin",2287,10.9,46477,38.3,2380,34,1045,1045,815,12,6.7,0,100,399,399,0,0,98,0
1400000US55079000700,"Census Tract 7, Milwaukee County, Wisconsin",599,6.8,46016,33.4,805,22,760,760,434,12.5,3.8,0,100,191,191,0,2,0,0
1400000US55079000800,"Census Tract 8, Milwaukee County, Wisconsin",1269,11.2,37438,30.6,1533,30.7,473,473,652,13.1,3,0,99.2,278,278,0,0,0,0
1400000US55079000900,"Census Tract 9, Milwaukee County, Wisconsin",829,9.8,37401,33.2,1072,31.9,279,279,276,8.2,1.2,0,96.3,162,162,0,0,127,0
1400000US55079001000,"Census Tract 10, Milwaukee County, Wisconsin",1269,8,28717,34.5,1377,36.8,347,347,466,12.7,0.1,0,100,259,259,0,0,0,0
1400000US55079001100,"Census Tract 11, Milwaukee County, Wisconsin",737,6.3,29211,33.4,541,24.3,272,272,424,19.1,0.4,0,100,311,311,0,0,0,0
1400000US55079001200,"Census Tract 12, Milwaukee County, Wisconsin",1289,19.1,26517,44.4,1188,38.1,178,178,474,15.2,6.7,0,98.6,217,217,0,0,179,0
1400000US55079001300,"Census Tract 13, Milwaukee County, Wisconsin",734,6.2,40130,35.8,1534,36,318,318,784,18.4,9.2,0,100,245,245,0,0,0,0
1400000US55079001400,"Census Tract 14, Milwaukee County, Wisconsin",830,7.4,39359,32.3,841,33.9,127,127,297,12,15.2,9,100,151,151,0,0,0,0
1400000US55079001500,"Census Tract 15, Milwaukee County, Wisconsin",1277,26.7,32988,42.3,1243,34.5,409,409,437,12.1,13.1,21,98.5,143,143,0,0,0,0
1400000US55079001600,"Census Tract 16, Milwaukee County, Wisconsin",919,8.9,37014,39.9,1078,34.9,185,185,319,10.4,0.7,0,100,174,174,0,0,0,0
1400000US55079001700,"Census Tract 17, Milwaukee County, Wisconsin",1066,9.1,43599,32.9,1728,35.6,314,314,631,13,5.4,0,100,263,263,0,0,0,0
1400000US55079001800,"Census Tract 18, Milwaukee County, Wisconsin",1045,6.3,37179,41.3,916,30,266,266,378,12.4,5.7,0,99.1,273,273,0,0,0,0
1400000US55079001900,"Census Tract 19, Milwaukee County, Wisconsin",682,14.7,39531,29.8,1009,32.8,346,346,447,14.5,1.3,3,100,197,197,0,0,0,0
1400000US55079002000,"Census Tract 20, Milwaukee County, Wisconsin",647,14.4,32823,41.3,636,25.4,228,228,449,17.9,1.6,0,100,222,222,0,0,0,0
1400000US55079002100,"Census Tract 21, Milwaukee County, Wisconsin",675,15.4,26250,40.8,531,26,151,151,273,13.4,0,0,100,290,290,0,0,0,0
1400000US55079002200,"Census Tract 22, Milwaukee County, Wisconsin",611,8.5,32397,36,493,25.9,212,212,253,13.3,5.9,0,100,143,143,1026,0,19,0
1400000US55079002300,"Census Tract 23, Milwaukee County, Wisconsin",1241,20.9,30638,38.9,985,25,619,619,595,15.1,0.8,15,100,353,353,0,0,0,0
1400000US55079002400,"Census Tract 24, Milwaukee County, Wisconsin",920,5.7,27254,46.2,818,32.8,84,84,364,14.6,2.2,12,100,236,236,0,0,0,2927
1400000US55079002500,"Census Tract 25, Milwaukee County, Wisconsin",577,19.2,32162,40.6,652,30.5,171,171,333,15.6,4.6,0,92.3,141,141,0,0,74,0
1400000US55079002600,"Census Tract 26, Milwaukee County, Wisconsin",959,11.3,29637,43.5,1021,34.5,217,217,426,14.4,0,0,98.8,147,147,0,0,0,0
1400000US55079002700,"Census Tract 27, Milwaukee County, Wisconsin",818,13.8,26157,57.7,638,32.5,256,256,351,17.9,1.3,0,95.9,90,90,0,0,79,0
1400000US55079002800,"Census Tract 28, Milwaukee County, Wisconsin",755,20,32000,48,837,34.8,170,170,484,20.1,0.8,29,95.3,283,283,0,0,0,0
1400000US55079002900,"Census Tract 29, Milwaukee County, Wisconsin",885,12.5,24366,35.2,1011,44.1,181,181,307,13.4,4.8,81,100,97,97,0,0,0,0
1400000US55079003000,"Census Tract 30, Milwaukee County, Wisconsin",1002,12.6,45926,28.6,1765,38.6,421,421,341,7.5,2.7,90,100,140,140,0,0,0,0
1400000US55079003100,"Census Tract 31, Milwaukee County, Wisconsin",785,11.3,47586,34.4,1114,27,358,358,724,17.6,5.6,76,100,138,138,0,0,0,0
1400000US55079003200,"Census Tract 32, Milwaukee County, Wisconsin",500,12.8,47159,36.9,485,17.9,348,348,370,13.6,8.8,98,100,65,65,0,0,0,0
1400000US55079003300,"Census Tract 33, Milwaukee County, Wisconsin",1201,8.6,43281,32.3,1645,31,584,584,638,12,7.1,32,100,303,303,0,0,71,0
1400000US55079003400,"Census Tract 34, Milwaukee County, Wisconsin",1352,4,40183,29.2,1792,29.1,718,718,543,8.8,3.2,209,96.4,304,304,0,0,0,0
1400000US55079003500,"Census Tract 35, Milwaukee County, Wisconsin",751,8.7,50391,36.9,911,25.5,394,394,320,8.9,2.9,134,100,183,183,0,0,0,0
1400000US55079003600,"Census Tract 36, Milwaukee County, Wisconsin",674,15.3,33714,37.8,637,30.6,197,197,202,9.7,2.2,188,100,183,183,0,0,0,0
1400000US55079003700,"Census Tract 37, Milwaukee County, Wisconsin",335,7,42071,26.3,573,23.6,202,202,373,15.4,2.9,139,100,72,72,0,0,0,0
1400000US55079003800,"Census Tract 38, Milwaukee County, Wisconsin",474,10.9,32750,31.4,544,23.5,253,253,330,14.3,2.3,87,95.7,133,133,0,0,0,0
1400000US55079003900,"Census Tract 39, Milwaukee County, Wisconsin",679,13.4,32109,29.6,666,23,413,413,502,17.4,0.4,49,100,287,287,0,0,0,0
1400000US55079004000,"Census Tract 40, Milwaukee County, Wisconsin",830,8.1,27604,32.6,1106,41.4,191,191,403,15.1,2.9,136,100,221,221,0,0,0,0
1400000US55079004100,"Census Tract 41, Milwaukee County, Wisconsin",979,9.4,34333,35.9,1029,37.5,289,289,307,11.2,1.3,205,97.4,186,186,0,0,0,0
1400000US55079004200,"Census Tract 42, Milwaukee County, Wisconsin",1407,22.9,25331,41,1348,36.7,316,316,598,16.3,2,0,99.2,349,349,0,0,166,0
1400000US55079004300,"Census Tract 43, Milwaukee County, Wisconsin",931,18.7,30965,29.7,1373,28.5,819,819,1022,21.2,1,0,100,397,397,0,0,0,0
1400000US55079004400,"Census Tract 44, Milwaukee County, Wisconsin",1125,9.2,30362,33.9,657,21,283,283,603,19.3,0.9,0,98.3,324,324,0,0,0,370
1400000US55079004500,"Census Tract 45, Milwaukee County, Wisconsin",1033,25,23333,46.7,604,28.5,218,218,339,16,2.6,12,96.7,284,284,0,0,0,0
1400000US55079004600,"Census Tract 46, Milwaukee County, Wisconsin",926,15.3,24673,33,629,24.7,349,349,532,20.9,1.5,0,100,349,349,0,0,0,0
1400000US55079004700,"Census Tract 47, Milwaukee County, Wisconsin",1146,14.6,34741,37.4,1156,27.9,584,584,737,17.8,0.6,0,99.3,428,428,0,7,0,0
1400000US55079004800,"Census Tract 48, Milwaukee County, Wisconsin",1053,14.6,32246,41.5,1110,29.2,452,452,707,18.6,0.2,0,100,362,362,0,0,93,0
1400000US55079004900,"Census Tract 49, Milwaukee County, Wisconsin",1180,9.1,38274,26.7,1313,29,431,431,517,11.4,0.6,0,99,153,153,0,0,0,0
1400000US55079005000,"Census Tract 50, Milwaukee County, Wisconsin",663,8,48702,27.4,1453,27,535,535,647,12,3.2,10,100,261,261,0,17,0,0
1400000US55079005100,"Census Tract 51, Milwaukee County, Wisconsin",1098,11.7,28409,31.1,829,25.2,346,346,636,19.3,2.8,0,98.9,445,445,0,0,0,0
1400000US55079005200,"Census Tract 52, Milwaukee County, Wisconsin",113,3.3,44375,25,416,25.5,293,293,249,15.3,2,0,100,81,81,0,0,119,0
1400000US55079005300,"Census Tract 53, Milwaukee County, Wisconsin",181,4.7,54643,24.9,602,26.8,200,200,290,12.9,0.2,252,100,52,52,0,0,0,0
1400000US55079005400,"Census Tract 54, Milwaukee County, Wisconsin",484,5.4,51304,20.3,862,23.4,606,606,518,14.5,1.4,208,87,247,247,332,0,120,0
1400000US55079005500,"Census Tract 55, Milwaukee County, Wisconsin",143,2.8,83269,24.2,831,24.2,408,408,278,8.1,1.6,0,100,63,63,0,0,54,0
1400000US55079005600,"Census Tract 56, Milwaukee County, Wisconsin",119,2.6,70724,20,428,18.9,336,336,245,10.8,0.6,67,100,44,44,0,27,38,0
1400000US55079005700,"Census Tract 57, Milwaukee County, Wisconsin",280,6.8,68783,20.1,539,20.9,277,277,241,9.3,0.3,232,100,0,0,0,0,242,0
1400000US55079005800,"Census Tract 58, Milwaukee County, Wisconsin",322,5.6,62727,16.8,911,25.4,278,278,264,7.4,1.8,47,100,164,164,0,0,54,0
1400000US55079005900,"Census Tract 59, Milwaukee County, Wisconsin",735,9.2,37341,32.4,1201,32.5,234,234,562,15.2,0.3,123,100,380,380,0,0,123,0
1400000US55079006000,"Census Tract 60, Milwaukee County, Wisconsin",855,12.1,27941,40.5,778,32.3,136,136,272,11.3,0.4,89,100,268,268,0,0,0,0
1400000US55079006100,"Census Tract 61, Milwaukee County, Wisconsin",807,7.3,34293,35.3,831,36.3,208,208,356,15.6,3.2,60,99.3,143,143,0,0,14,0
1400000US55079006200,"Census Tract 62, Milwaukee County, Wisconsin",1107,12.5,30313,31,1130,42.1,183,183,310,11.5,0,40,98.5,332,332,0,0,75,0
1400000US55079006300,"Census Tract 63, Milwaukee County, Wisconsin",1067,18.4,23825,37.8,864,35.8,169,169,472,19.6,0.2,0,99.5,204,204,0,0,0,0
1400000US55079006400,"Census Tract 64, Milwaukee County, Wisconsin",983,15,19441,42,560,29.1,203,203,415,22.1,0,225,100,275,275,0,0,0,0
1400000US55079006500,"Census Tract 65, Milwaukee County, Wisconsin",1124,16,20042,38.5,786,37,290,290,481,22.6,1.2,0,96.4,193,193,0,0,82,0
1400000US55079006600,"Census Tract 66, Milwaukee County, Wisconsin",719,13.8,22714,30,531,25.3,294,294,328,15.7,2.2,0,97.9,368,368,0,0,113,0
1400000US55079006700,"Census Tract 67, Milwaukee County, Wisconsin",675,13,25139,28.6,480,35.6,88,88,237,17.6,3.4,0,100,91,91,0,0,0,2894
1400000US55079006800,"Census Tract 68, Milwaukee County, Wisconsin",838,21.8,23047,40.1,709,30.5,274,274,391,17.8,0.1,121,99.5,342,342,6,0,0,5
1400000US55079006900,"Census Tract 69, Milwaukee County, Wisconsin",1190,15.1,23534,46.7,1287,45.3,178,178,428,15.1,3.8,0,100,265,265,0,0,0,0
1400000US55079007000,"Census Tract 70, Milwaukee County, Wisconsin",1195,12.9,24266,37.7,1143,37.3,194,194,506,16.5,7,14,100,349,349,0,0,0,0
1400000US55079007100,"Census Tract 71, Milwaukee County, Wisconsin",475,4,48600,18.7,212,10.6,80,80,167,8.4,3.7,0,99.4,123,123,0,0,0,0
1400000US55079007200,"Census Tract 72, Milwaukee County, Wisconsin",361,2.9,56579,17.6,434,15.4,313,313,321,11.4,1.7,294,100,73,73,0,0,0,0
1400000US55079007300,"Census Tract 73, Milwaukee County, Wisconsin",1145,6.5,45625,8.1,99,3.6,194,194,133,4.9,2.1,0,100,25,25,0,0,0,0
1400000US55079007400,"Census Tract 74, Milwaukee County, Wisconsin",343,1,95481,4.4,196,4.8,203,203,72,1.8,0.5,0,100,31,31,0,0,0,2
1400000US55079007500,"Census Tract 75, Milwaukee County, Wisconsin",602,2.3,96016,4.5,544,19.8,340,340,107,3.9,1.8,0,100,58,58,0,0,76,0
1400000US55079007600,"Census Tract 76, Milwaukee County, Wisconsin",655,2.4,54883,11.8,142,3.9,853,853,366,11,3.4,0,96.1,346,346,0,0,0,0
1400000US55079007700,"Census Tract 77, Milwaukee County, Wisconsin",979,2.6,35505,6.7,107,3,152,152,142,4,1.7,106,99.3,260,260,0,0,0,0
